date,hour,room,co2,humidity,light,pir,temperature
2013-08-28,18,415,539.67,58.43,46.72,0.0,22.88
2013-08-28,18,417,404.49,57.7,75.76,0.0,23.22
2013-08-28,18,419,513.46,58.04,144.93,0.0,64.7
2013-08-28,18,421,453.05,57.89,200.91,0.0,23.22
2013-08-28,18,422,474.53,58.72,186.59,0.0,23.13
2013-08-28,18,423,402.08,54.66,3.84,0.0,23.83
2013-08-28,18,424,453.36,54.36,2.88,0.0,24.15
2013-08-28,18,442,519.01,55.86,5.41,0.0,23.62
2013-08-28,18,446,550.53,59.19,3.91,0.0,22.65
2013-08-28,18,448,436.09,58.19,4.57,0.0,23.17
2013-08-28,18,452,412.29,51.91,3.48,0.0,23.09
2013-08-28,18,454,385.28,58.65,3.39,0.0,22.99
2013-08-28,18,456,476.41,57.0,3.95,0.0,23.38
2013-08-28,18,458,590.73,59.35,49.48,7.84,22.93
2013-08-28,18,462,505.46,63.25,4.43,0.0,21.8
2013-08-28,19,413,558.78,51.03,112.43,0.0,23.61
2013-08-28,19,415,565.6,58.5,45.26,0.0,22.97
2013-08-28,19,417,433.24,57.74,82.77,0.0,23.33
2013-08-28,19,419,541.13,58.06,145.58,0.0,64.02
2013-08-28,19,421,417.61,58.16,203.57,0.0,23.18
2013-08-28,19,422,495.39,58.73,200.49,0.0,23.25
2013-08-28,19,423,428.07,54.92,3.76,0.0,23.85
2013-08-28,19,424,480.2,54.58,2.94,0.0,24.18
2013-08-28,19,442,657.58,55.97,43.16,15.41,23.9
2013-08-28,19,446,576.47,59.46,3.89,0.0,22.68
2013-08-28,19,448,460.57,58.47,4.5,0.0,23.18
2013-08-28,19,452,437.06,52.13,3.42,0.0,23.11
2013-08-28,19,454,409.77,58.86,3.42,0.0,23.01
2013-08-28,19,456,499.22,57.25,3.89,0.0,23.41
2013-08-28,19,458,592.13,60.06,45.39,4.19,22.8
2013-08-28,19,462,523.37,64.35,4.45,0.0,21.7
2013-08-28,20,413,564.48,51.5,116.6,2.17,23.58
2013-08-28,20,415,774.11,59.15,57.52,28.21,23.32
2013-08-28,20,417,438.07,57.82,82.68,0.0,23.44
2013-08-28,20,419,549.7,58.19,142.72,0.0,84.18
2013-08-28,20,421,401.13,58.95,204.53,0.0,23.2
2013-08-28,20,422,501.33,58.75,220.3,0.0,23.38
2013-08-28,20,423,434.2,55.21,3.82,0.0,23.88
2013-08-28,20,424,488.54,54.84,2.96,0.0,24.2
2013-08-28,20,442,729.47,55.5,49.99,15.17,24.4
2013-08-28,20,446,579.44,59.8,3.8,0.0,22.71
2013-08-28,20,448,466.55,58.79,4.62,0.0,23.21
2013-08-28,20,452,441.42,52.39,3.51,0.0,23.14
2013-08-28,20,454,416.95,59.14,3.52,0.0,23.04
2013-08-28,20,456,503.28,57.49,3.94,0.0,23.46
2013-08-28,20,458,575.76,60.91,3.68,0.0,22.65
2013-08-28,20,462,529.37,64.43,4.48,0.0,21.85
2013-08-28,21,413,677.45,51.6,125.46,1.45,23.93
2013-08-28,21,415,1029.91,59.0,59.32,29.87,23.94
2013-08-28,21,417,456.15,57.74,76.15,0.0,23.53
2013-08-28,21,419,572.22,58.21,137.26,0.0,70.32
2013-08-28,21,421,393.19,59.96,198.91,0.0,23.18
2013-08-28,21,422,518.7,58.57,224.23,0.0,23.5
2013-08-28,21,423,450.7,55.35,3.77,0.0,23.9
2013-08-28,21,424,503.34,54.96,2.92,0.0,24.23
2013-08-28,21,442,628.36,55.05,16.28,7.5,24.37
2013-08-28,21,446,601.18,59.86,4.02,0.0,22.74
2013-08-28,21,448,480.7,58.91,4.59,0.0,23.24
2013-08-28,21,452,455.3,52.51,3.56,0.0,23.15
2013-08-28,21,454,430.76,59.27,3.53,0.0,23.06
2013-08-28,21,456,521.76,57.51,3.97,0.0,23.49
2013-08-28,21,458,592.76,61.1,3.75,0.0,22.61
2013-08-28,21,462,547.09,64.24,4.57,0.0,21.95
2013-08-28,22,413,670.12,50.52,135.35,1.45,24.43
2013-08-28,22,415,774.82,58.13,105.28,5.89,23.96
2013-08-28,22,417,468.03,57.66,98.56,0.0,23.6
2013-08-28,22,419,583.94,58.1,229.28,0.0,70.39
2013-08-28,22,421,396.41,60.4,263.66,0.0,23.19
2013-08-28,22,422,532.51,58.37,280.63,0.0,23.62
2013-08-28,22,423,462.9,55.43,3.83,0.0,23.92
2013-08-28,22,424,517.06,55.03,2.88,0.0,24.27
2013-08-28,22,442,993.03,56.08,44.12,29.68,24.82
2013-08-28,22,446,614.71,59.85,3.9,0.0,22.77
2013-08-28,22,448,492.13,58.96,4.63,0.0,23.25
2013-08-28,22,452,465.88,52.56,3.54,0.0,23.17
2013-08-28,22,454,440.06,59.32,3.54,0.0,23.08
2013-08-28,22,456,534.11,57.55,3.95,0.0,23.5
2013-08-28,22,458,619.19,61.14,28.71,5.98,22.65
2013-08-28,22,462,558.94,63.98,4.57,0.0,22.07
2013-08-28,23,413,587.5,49.7,106.4,0.0,24.57
2013-08-28,23,415,610.49,57.84,96.57,0.0,23.7
2013-08-28,23,417,462.13,57.51,69.09,0.0,23.74
2013-08-28,23,419,574.46,58.07,199.56,0.0,58.13
2013-08-28,23,421,441.35,59.15,210.53,0.0,23.32
2013-08-28,23,422,526.61,58.11,240.12,0.0,23.78
2013-08-28,23,423,460.19,55.56,3.7,0.0,23.95
2013-08-28,23,424,511.13,55.14,2.88,0.0,24.29
2013-08-28,23,442,805.97,55.38,35.31,17.96,25.0
2013-08-28,23,446,605.68,59.96,4.05,0.0,22.81
2013-08-28,23,448,488.3,59.09,4.66,0.0,23.28
2013-08-28,23,452,462.94,52.67,3.48,0.0,23.19
2013-08-28,23,454,436.53,59.43,3.42,0.0,23.11
2013-08-28,23,456,527.01,57.78,3.99,0.0,23.5
2013-08-28,23,458,607.7,61.1,8.41,3.91,22.72
2013-08-28,23,462,545.72,63.98,4.43,0.0,22.11
2013-08-29,0,413,564.24,49.07,136.22,0.0,24.83
2013-08-29,0,415,572.57,57.95,76.85,0.0,23.58
2013-08-29,0,417,436.2,57.42,54.75,0.0,23.77
2013-08-29,0,419,544.16,58.0,169.28,0.0,77.45
2013-08-29,0,421,427.37,58.58,181.16,0.0,23.34
2013-08-29,0,422,501.16,57.84,215.92,0.0,23.89
2013-08-29,0,423,442.46,55.57,3.65,0.0,23.98
2013-08-29,0,424,489.96,55.15,2.98,0.0,24.31
2013-08-29,0,442,558.25,54.74,5.13,0.0,24.61
2013-08-29,0,446,577.91,59.96,4.01,0.0,22.82
2013-08-29,0,448,468.14,59.11,4.65,0.0,23.3
2013-08-29,0,452,444.43,52.69,3.45,0.0,23.21
2013-08-29,0,454,418.81,59.41,3.52,0.0,23.14
2013-08-29,0,456,503.29,57.83,3.89,0.0,23.5
2013-08-29,0,458,573.37,61.04,6.53,0.0,22.75
2013-08-29,0,462,519.26,63.95,4.41,0.0,22.16
2013-08-29,1,413,518.63,48.3,123.86,0.0,25.15
2013-08-29,1,415,545.92,58.07,99.76,5.48,23.63
2013-08-29,1,417,394.01,57.36,57.72,0.0,23.84
2013-08-29,1,419,500.45,57.92,204.66,0.0,57.44
2013-08-29,1,421,384.88,58.29,170.97,0.0,23.45
2013-08-29,1,422,453.22,57.53,183.22,0.0,24.04
2013-08-29,1,423,408.17,55.62,3.71,0.0,24.0
2013-08-29,1,424,455.48,55.2,2.86,0.0,24.33
2013-08-29,1,442,500.89,54.99,4.68,0.0,24.44
2013-08-29,1,446,533.08,60.05,4.04,0.0,22.84
2013-08-29,1,448,433.1,59.19,4.59,0.0,23.32
2013-08-29,1,452,410.0,52.76,3.46,0.0,23.22
2013-08-29,1,454,385.54,59.47,3.42,0.0,23.17
2013-08-29,1,456,465.51,57.93,3.88,0.0,23.51
2013-08-29,1,458,521.74,61.04,6.44,0.0,22.81
2013-08-29,1,462,477.72,63.62,4.46,0.0,22.33
2013-08-29,2,413,470.72,48.7,9.84,0.0,25.03
2013-08-29,2,415,479.56,58.39,25.2,0.0,23.58
2013-08-29,2,417,351.18,58.03,8.25,0.0,23.71
2013-08-29,2,419,452.55,58.61,38.61,0.0,60.09
2013-08-29,2,421,335.96,59.1,28.75,0.0,23.27
2013-08-29,2,422,404.7,58.08,37.77,0.0,23.91
2013-08-29,2,423,361.13,55.9,3.39,0.0,24.01
2013-08-29,2,424,405.74,55.49,2.87,0.0,24.34
2013-08-29,2,442,450.25,55.6,3.85,0.0,24.29
2013-08-29,2,446,479.47,60.51,3.46,0.0,22.83
2013-08-29,2,448,384.66,59.58,4.21,0.0,23.31
2013-08-29,2,452,363.29,53.06,2.9,0.0,23.23
2013-08-29,2,454,339.01,59.78,3.28,0.0,23.17
2013-08-29,2,456,416.29,58.32,3.25,0.0,23.52
2013-08-29,2,458,476.83,61.47,4.42,0.0,22.85
2013-08-29,2,462,427.2,63.58,3.6,0.0,22.47
2013-08-29,3,413,459.44,49.7,3.76,0.0,24.77
2013-08-29,3,415,468.74,59.18,17.65,0.0,23.46
2013-08-29,3,417,345.78,59.09,3.43,0.0,23.54
2013-08-29,3,419,445.88,59.65,25.36,0.0,49.42
2013-08-29,3,421,328.89,60.2,18.31,0.0,23.08
2013-08-29,3,422,402.24,59.36,27.67,0.0,23.64
2013-08-29,3,423,343.07,56.42,3.48,0.0,23.99
2013-08-29,3,424,387.53,55.99,2.9,0.0,24.31
2013-08-29,3,442,445.55,56.44,3.89,0.0,24.15
2013-08-29,3,446,469.25,61.14,3.3,0.0,22.83
2013-08-29,3,448,372.57,60.12,4.13,0.0,23.31
2013-08-29,3,452,348.66,53.51,2.8,0.0,23.23
2013-08-29,3,454,324.99,60.25,3.24,0.0,23.17
2013-08-29,3,456,404.18,58.88,3.15,0.0,23.52
2013-08-29,3,458,475.32,62.04,3.98,0.0,22.88
2013-08-29,3,462,420.38,63.87,3.35,0.0,22.56
2013-08-29,4,413,457.46,50.32,3.83,0.0,24.5
2013-08-29,4,415,469.17,59.33,17.58,0.0,23.4
2013-08-29,4,417,346.85,59.3,3.43,0.0,23.47
2013-08-29,4,419,445.56,60.16,25.16,0.0,66.28
2013-08-29,4,421,329.05,60.28,18.16,0.0,23.05
2013-08-29,4,422,403.94,60.06,27.62,0.0,23.41
2013-08-29,4,423,341.26,56.72,3.53,0.0,23.91
2013-08-29,4,424,386.78,56.26,2.84,0.0,24.24
2013-08-29,4,442,444.92,56.85,4.0,0.0,24.03
2013-08-29,4,446,470.08,61.35,3.24,0.0,22.78
2013-08-29,4,448,370.04,60.31,4.04,0.0,23.3
2013-08-29,4,452,349.13,53.7,2.81,0.0,23.21
2013-08-29,4,454,323.11,60.54,3.23,0.0,23.13
2013-08-29,4,456,403.61,59.04,3.01,0.0,23.51
2013-08-29,4,458,477.51,62.0,3.95,0.0,22.87
2013-08-29,4,462,420.16,64.18,3.29,0.0,22.44
2013-08-29,5,413,455.21,51.07,3.87,0.0,24.28
2013-08-29,5,415,470.59,59.5,17.55,0.0,23.39
2013-08-29,5,417,347.51,59.61,3.44,0.0,23.42
2013-08-29,5,419,447.11,60.45,25.08,0.0,61.62
2013-08-29,5,421,330.91,60.38,18.21,0.0,23.05
2013-08-29,5,422,403.96,60.83,27.59,0.0,23.23
2013-08-29,5,423,341.75,57.1,3.44,0.0,23.84
2013-08-29,5,424,389.75,56.66,2.84,0.0,24.15
2013-08-29,5,442,444.37,57.3,3.98,0.0,23.95
2013-08-29,5,446,472.52,61.67,3.26,0.0,22.75
2013-08-29,5,448,371.55,60.6,4.06,0.0,23.27
2013-08-29,5,452,350.39,53.95,2.89,0.0,23.19
2013-08-29,5,454,324.67,60.85,3.26,0.0,23.11
2013-08-29,5,456,405.89,59.36,3.12,0.0,23.47
2013-08-29,5,458,469.25,63.27,3.89,0.0,22.37
2013-08-29,5,462,424.51,64.6,3.39,0.0,22.42
2013-08-29,6,413,451.67,51.57,3.88,0.0,24.11
2013-08-29,6,415,503.8,59.7,17.46,5.71,23.38
2013-08-29,6,417,348.8,59.79,8.8,1.93,23.38
2013-08-29,6,419,444.95,60.64,25.12,0.0,56.17
2013-08-29,6,421,328.27,60.53,18.21,0.0,23.0
2013-08-29,6,422,399.3,61.37,27.55,0.0,23.09
2013-08-29,6,423,339.27,57.43,3.46,0.0,23.77
2013-08-29,6,424,385.61,57.0,2.85,0.0,24.07
2013-08-29,6,442,502.26,57.64,21.76,6.58,23.96
2013-08-29,6,446,468.39,61.84,3.18,0.0,22.73
2013-08-29,6,448,414.97,60.76,32.11,4.42,23.35
2013-08-29,6,452,347.76,54.09,2.85,0.0,23.18
2013-08-29,6,454,337.64,61.06,23.69,0.0,23.12
2013-08-29,6,456,398.93,59.63,3.14,0.0,23.39
2013-08-29,6,458,457.07,66.19,4.28,3.22,21.51
2013-08-29,6,462,418.18,64.39,3.37,0.0,22.51
2013-08-29,7,413,451.1,51.88,3.81,0.0,23.97
2013-08-29,7,415,492.99,59.78,17.6,0.0,23.33
2013-08-29,7,417,346.5,59.87,3.42,0.0,23.34
2013-08-29,7,419,443.51,60.81,25.12,0.0,61.51
2013-08-29,7,421,328.42,60.73,18.08,0.0,22.91
2013-08-29,7,422,397.51,61.78,27.58,0.0,22.95
2013-08-29,7,423,337.54,57.65,3.39,0.0,23.69
2013-08-29,7,424,383.92,57.22,2.86,0.0,23.99
2013-08-29,7,442,448.08,57.65,3.94,0.0,23.89
2013-08-29,7,446,467.61,61.88,3.18,0.0,22.71
2013-08-29,7,448,387.19,60.6,4.09,0.0,23.38
2013-08-29,7,452,346.13,54.15,2.77,0.0,23.17
2013-08-29,7,454,328.5,61.0,3.25,0.0,23.16
2013-08-29,7,456,398.32,59.83,3.18,0.0,23.3
2013-08-29,7,458,452.35,67.88,3.75,0.0,21.05
2013-08-29,7,462,418.2,64.27,3.34,0.0,22.51
2013-08-29,8,413,449.72,52.1,3.93,0.0,23.84
2013-08-29,8,415,467.71,59.87,17.47,0.0,23.22
2013-08-29,8,417,343.26,60.0,3.45,0.0,23.24
2013-08-29,8,419,442.76,60.97,25.07,0.0,54.47
2013-08-29,8,421,325.47,60.91,18.21,0.0,22.82
2013-08-29,8,422,397.88,62.05,27.65,0.0,22.84
2013-08-29,8,423,337.47,57.81,3.33,0.0,23.62
2013-08-29,8,424,384.29,57.41,2.86,0.0,23.92
2013-08-29,8,442,439.98,57.81,4.01,0.0,23.79
2013-08-29,8,446,466.92,61.85,3.22,0.0,22.69
2013-08-29,8,448,370.39,60.7,4.07,0.0,23.28
2013-08-29,8,452,344.85,54.13,2.73,0.0,23.15
2013-08-29,8,454,321.69,61.08,3.27,0.0,23.09
2013-08-29,8,456,397.29,59.99,3.06,0.0,23.22
2013-08-29,8,458,450.56,68.84,3.72,0.0,20.8
2013-08-29,8,462,417.51,64.19,3.32,0.0,22.49
2013-08-29,9,413,446.71,52.11,3.79,0.0,23.68
2013-08-29,9,415,464.32,59.81,17.58,0.0,23.12
2013-08-29,9,417,340.81,59.94,3.41,0.0,23.15
2013-08-29,9,419,440.51,60.91,25.13,0.0,51.29
2013-08-29,9,421,323.39,60.84,18.16,0.0,22.73
2013-08-29,9,422,396.22,62.01,27.53,0.0,22.72
2013-08-29,9,423,337.37,57.78,3.43,0.0,23.54
2013-08-29,9,424,384.93,57.38,2.83,0.0,23.84
2013-08-29,9,442,437.3,57.67,3.97,0.0,23.72
2013-08-29,9,446,466.14,61.56,3.25,0.0,22.65
2013-08-29,9,448,366.64,60.56,4.09,0.0,23.22
2013-08-29,9,452,344.27,54.0,2.77,0.0,23.1
2013-08-29,9,454,319.81,60.98,3.22,0.0,23.03
2013-08-29,9,456,395.59,59.94,3.17,0.0,23.13
2013-08-29,9,458,449.81,69.07,3.72,0.0,20.63
2013-08-29,9,462,416.71,63.87,3.31,0.0,22.45
2013-08-29,10,413,443.17,52.2,3.75,0.0,23.54
2013-08-29,10,415,461.7,59.79,17.65,0.0,23.02
2013-08-29,10,417,339.19,59.93,3.41,0.0,23.05
2013-08-29,10,419,437.28,60.88,25.16,0.0,53.52
2013-08-29,10,421,322.42,60.83,18.3,0.0,22.63
2013-08-29,10,422,396.0,62.01,27.51,0.0,22.63
2013-08-29,10,423,337.5,57.74,3.38,0.0,23.47
2013-08-29,10,424,384.05,57.35,3.0,0.0,23.76
2013-08-29,10,442,434.19,57.58,3.93,0.0,23.66
2013-08-29,10,446,464.84,61.35,3.24,0.0,22.61
2013-08-29,10,448,365.84,60.42,4.09,0.0,23.16
2013-08-29,10,452,344.71,53.85,2.78,0.0,23.05
2013-08-29,10,454,318.32,60.87,3.24,0.0,22.98
2013-08-29,10,456,394.83,59.86,3.09,0.0,23.07
2013-08-29,10,458,446.2,69.15,3.8,0.0,20.56
2013-08-29,10,462,415.91,63.67,3.3,0.0,22.41
2013-08-29,11,413,443.63,52.25,3.8,0.0,23.42
2013-08-29,11,415,462.19,59.78,17.61,0.0,22.92
2013-08-29,11,417,338.85,59.89,3.4,0.0,22.97
2013-08-29,11,419,434.04,60.84,25.21,0.0,43.39
2013-08-29,11,421,323.98,60.77,18.21,0.0,22.55
2013-08-29,11,422,394.4,61.95,27.57,0.0,22.55
2013-08-29,11,423,338.24,57.69,3.48,0.0,23.39
2013-08-29,11,424,382.62,57.31,3.27,0.0,23.69
2013-08-29,11,442,435.02,57.47,4.0,0.0,23.59
2013-08-29,11,446,464.71,61.12,3.27,0.0,22.58
2013-08-29,11,448,366.77,60.23,4.05,0.0,23.12
2013-08-29,11,452,343.76,53.71,2.72,0.0,23.01
2013-08-29,11,454,318.24,60.72,3.25,0.0,22.94
2013-08-29,11,456,394.37,59.7,3.14,0.0,23.02
2013-08-29,11,458,447.23,69.0,3.72,0.0,20.54
2013-08-29,11,462,416.36,63.47,3.36,0.0,22.36
2013-08-29,12,413,444.13,52.56,3.86,0.0,23.29
2013-08-29,12,415,463.04,59.89,17.61,0.0,22.83
2013-08-29,12,417,339.33,60.02,3.33,0.0,22.89
2013-08-29,12,419,434.39,60.98,25.17,0.0,49.46
2013-08-29,12,421,323.29,60.88,18.22,0.0,22.48
2013-08-29,12,422,395.84,62.03,27.66,0.0,22.52
2013-08-29,12,423,337.86,57.78,3.49,0.0,23.32
2013-08-29,12,424,382.98,57.42,3.5,0.0,23.61
2013-08-29,12,442,435.7,57.58,3.99,0.0,23.53
2013-08-29,12,446,465.72,61.15,3.27,0.0,22.54
2013-08-29,12,448,366.42,60.18,4.07,0.0,23.09
2013-08-29,12,452,344.46,53.68,2.77,0.0,22.97
2013-08-29,12,454,319.2,60.71,3.24,0.0,22.91
2013-08-29,12,456,393.82,59.79,3.11,0.0,23.0
2013-08-29,12,458,458.24,66.92,3.72,0.0,21.69
2013-08-29,12,462,417.18,63.55,3.31,0.0,22.32
2013-08-29,13,413,442.71,53.1,4.78,0.0,23.19
2013-08-29,13,415,462.73,60.23,18.37,0.0,22.76
2013-08-29,13,417,338.8,60.37,4.35,0.0,22.82
2013-08-29,13,419,433.48,61.36,26.96,0.0,42.47
2013-08-29,13,421,325.1,61.16,20.28,0.0,22.43
2013-08-29,13,422,397.08,62.23,29.7,0.0,22.53
2013-08-29,13,423,338.07,58.14,3.44,0.0,23.24
2013-08-29,13,424,381.47,57.71,3.58,0.0,23.56
2013-08-29,13,442,432.18,57.88,3.98,0.0,23.5
2013-08-29,13,446,464.38,61.44,3.29,0.0,22.52
2013-08-29,13,448,365.11,60.39,4.1,0.0,23.07
2013-08-29,13,452,343.93,53.88,2.77,0.0,22.95
2013-08-29,13,454,317.26,60.89,3.25,0.0,22.89
2013-08-29,13,456,395.41,59.79,3.13,0.0,23.12
2013-08-29,13,458,474.53,62.34,3.81,0.0,22.96
2013-08-29,13,462,417.23,63.78,3.26,0.0,22.36
2013-08-29,14,413,444.76,53.59,14.69,0.0,23.12
2013-08-29,14,415,466.67,60.61,26.03,0.0,22.72
2013-08-29,14,417,341.0,60.73,13.06,0.0,22.79
2013-08-29,14,419,436.43,61.76,44.07,0.0,53.26
2013-08-29,14,421,326.4,61.49,40.79,0.0,22.4
2013-08-29,14,422,399.85,62.53,49.23,0.0,22.52
2013-08-29,14,423,340.03,58.64,3.42,0.0,23.15
2013-08-29,14,424,382.42,58.05,3.53,0.0,23.52
2013-08-29,14,442,437.06,58.24,4.47,0.0,23.46
2013-08-29,14,446,470.34,61.78,3.53,0.0,22.51
2013-08-29,14,448,368.84,60.66,4.26,0.0,23.07
2013-08-29,14,452,347.6,54.1,3.12,0.0,22.95
2013-08-29,14,454,321.26,61.11,3.37,0.0,22.88
2013-08-29,14,456,399.16,59.79,3.57,0.0,23.2
2013-08-29,14,458,478.34,62.0,4.92,1.29,22.91
2013-08-29,14,462,419.86,63.82,3.81,0.0,22.45
2013-08-29,15,413,451.72,53.7,36.79,0.0,23.16
2013-08-29,15,415,472.87,60.77,42.84,0.0,22.75
2013-08-29,15,417,345.18,60.84,33.12,0.0,22.83
2013-08-29,15,419,441.02,61.89,81.07,0.0,64.12
2013-08-29,15,421,334.78,61.67,86.59,0.0,22.43
2013-08-29,15,422,404.48,62.53,92.79,0.0,22.59
2013-08-29,15,423,344.76,58.9,3.47,0.0,23.13
2013-08-29,15,424,388.44,58.26,3.59,0.0,23.51
2013-08-29,15,442,441.27,58.36,4.67,0.0,23.48
2013-08-29,15,446,474.09,61.86,3.67,0.0,22.54
2013-08-29,15,448,372.47,60.76,4.22,0.0,23.09
2013-08-29,15,452,351.61,54.18,2.98,0.0,22.98
2013-08-29,15,454,324.17,61.2,3.33,0.0,22.9
2013-08-29,15,456,403.81,59.8,3.25,0.0,23.24
2013-08-29,15,458,484.02,62.01,3.88,0.0,22.86
2013-08-29,15,462,424.58,63.74,3.41,0.0,22.51
2013-08-29,16,413,461.26,53.7,67.5,0.0,23.23
2013-08-29,16,415,482.46,60.76,67.06,0.0,22.85
2013-08-29,16,417,351.96,60.74,60.44,0.0,22.94
2013-08-29,16,419,451.86,61.81,134.29,0.0,39.29
2013-08-29,16,421,376.91,61.54,150.69,0.0,22.62
2013-08-29,16,422,413.76,62.32,154.12,0.0,22.74
2013-08-29,16,423,350.86,59.1,3.64,0.0,23.11
2013-08-29,16,424,397.2,58.39,3.63,0.0,23.52
2013-08-29,16,442,451.86,58.42,4.78,0.0,23.53
2013-08-29,16,446,483.36,61.93,3.75,0.0,22.56
2013-08-29,16,448,381.33,60.86,4.16,0.0,23.1
2013-08-29,16,452,358.84,54.24,2.98,0.0,23.0
2013-08-29,16,454,332.31,61.3,3.38,0.0,22.92
2013-08-29,16,456,496.88,60.57,28.77,14.69,23.31
2013-08-29,16,458,491.98,62.1,5.06,0.0,22.84
2013-08-29,16,462,433.17,63.73,3.92,0.0,22.54
2013-08-29,17,413,464.97,53.73,106.52,0.0,23.26
2013-08-29,17,415,483.92,60.62,86.69,0.0,23.0
2013-08-29,17,417,355.78,60.49,97.28,0.0,23.12
2013-08-29,17,419,454.99,61.48,179.14,0.0,53.6
2013-08-29,17,421,430.04,60.78,210.73,0.0,23.07
2013-08-29,17,422,418.09,61.87,216.89,0.0,22.95
2013-08-29,17,423,355.01,59.26,3.78,0.0,23.1
2013-08-29,17,424,399.18,58.53,3.76,0.0,23.51
2013-08-29,17,442,456.52,58.31,4.79,0.0,23.63
2013-08-29,17,446,487.79,61.97,3.6,0.0,22.59
2013-08-29,17,448,387.25,60.92,4.16,0.0,23.12
2013-08-29,17,452,367.31,54.31,3.02,0.0,23.02
2013-08-29,17,454,338.22,61.38,3.33,0.0,22.94
2013-08-29,17,456,682.99,60.01,56.94,26.09,23.87
2013-08-29,17,458,494.24,62.12,5.45,0.0,22.85
2013-08-29,17,462,436.75,63.72,4.14,0.0,22.57
2013-08-29,18,413,503.39,53.41,115.11,0.0,23.34
2013-08-29,18,415,512.32,60.2,71.23,0.0,23.16
2013-08-29,18,417,380.66,59.99,92.7,0.0,23.3
2013-08-29,18,419,483.82,60.82,159.54,0.0,53.82
2013-08-29,18,421,396.33,60.28,218.53,0.0,23.12
2013-08-29,18,422,449.87,61.3,214.35,0.0,23.11
2013-08-29,18,423,380.62,59.27,3.86,0.0,23.1
2013-08-29,18,424,427.31,58.52,3.68,0.0,23.51
2013-08-29,18,442,490.35,58.01,5.58,0.0,23.7
2013-08-29,18,446,523.35,61.78,3.91,0.0,22.62
2013-08-29,18,448,413.86,60.85,4.6,0.0,23.13
2013-08-29,18,452,392.99,54.25,3.4,0.0,23.04
2013-08-29,18,454,365.37,61.26,3.52,0.0,22.99
2013-08-29,18,456,672.44,58.05,33.56,15.6,24.37
2013-08-29,18,458,548.92,61.74,6.33,0.0,22.87
2013-08-29,18,462,476.92,63.46,19.17,0.0,22.6
2013-08-29,19,413,607.1,52.8,124.95,3.99,23.7
2013-08-29,19,415,559.54,59.72,62.57,0.0,23.26
2013-08-29,19,417,423.99,59.45,82.86,0.0,23.41
2013-08-29,19,419,533.48,60.21,144.87,0.0,74.78
2013-08-29,19,421,412.71,60.17,201.92,0.0,23.07
2013-08-29,19,422,492.63,60.75,196.95,0.0,23.19
2013-08-29,19,423,423.2,59.06,3.91,0.0,23.11
2013-08-29,19,424,473.3,58.32,3.75,0.0,23.53
2013-08-29,19,442,539.08,57.72,5.48,0.0,23.7
2013-08-29,19,446,574.33,61.45,3.88,0.0,22.62
2013-08-29,19,448,456.34,60.6,4.63,0.0,23.14
2013-08-29,19,452,432.52,54.03,3.37,0.0,23.05
2013-08-29,19,454,406.12,60.99,3.48,0.0,23.02
2013-08-29,19,456,679.32,57.35,57.64,22.54,24.34
2013-08-29,19,458,588.99,61.32,6.24,0.0,22.87
2013-08-29,19,462,520.11,63.35,4.34,0.0,22.48
2013-08-29,20,413,617.06,51.94,126.51,8.15,24.04
2013-08-29,20,415,578.97,59.42,62.24,0.0,23.34
2013-08-29,20,417,443.87,59.1,83.32,0.0,23.49
2013-08-29,20,419,554.47,59.9,143.29,0.0,64.02
2013-08-29,20,421,407.26,60.69,204.75,0.0,23.04
2013-08-29,20,422,506.66,60.47,218.52,0.01,23.25
2013-08-29,20,423,440.07,58.93,3.8,0.0,23.14
2013-08-29,20,424,491.45,58.22,3.63,0.0,23.55
2013-08-29,20,442,553.87,57.69,5.5,0.0,23.67
2013-08-29,20,446,589.6,61.33,3.95,0.0,22.64
2013-08-29,20,448,471.98,60.49,4.51,0.0,23.15
2013-08-29,20,452,449.89,53.85,3.47,0.0,23.08
2013-08-29,20,454,423.11,60.82,3.48,0.0,23.06
2013-08-29,20,456,704.01,56.64,56.5,25.88,24.5
2013-08-29,20,458,602.13,61.36,6.57,0.0,22.85
2013-08-29,20,462,532.54,63.56,4.44,0.0,22.4
2013-08-29,21,413,579.34,51.21,105.28,0.0,24.08
2013-08-29,21,415,591.36,59.09,62.99,0.0,23.41
2013-08-29,21,417,453.18,58.83,76.35,0.0,23.54
2013-08-29,21,419,565.71,59.61,136.42,0.0,71.79
2013-08-29,21,421,633.3,60.67,194.63,0.0,23.46
2013-08-29,21,422,518.45,60.17,224.71,0.74,23.31
2013-08-29,21,423,450.54,58.8,3.82,0.0,23.16
2013-08-29,21,424,502.95,58.1,3.68,0.0,23.57
2013-08-29,21,442,563.24,57.61,5.63,0.0,23.66
2013-08-29,21,446,598.94,61.13,3.98,0.0,22.65
2013-08-29,21,448,481.71,60.3,4.58,0.0,23.17
2013-08-29,21,452,458.57,53.74,3.4,0.0,23.1
2013-08-29,21,454,431.53,60.62,3.53,0.0,23.1
2013-08-29,21,456,682.59,56.15,57.2,24.12,24.57
2013-08-29,21,458,611.06,61.17,13.31,4.79,22.83
2013-08-29,21,462,541.94,63.56,4.58,0.0,22.34
2013-08-29,22,413,579.28,50.69,99.39,0.0,24.27
2013-08-29,22,415,694.53,58.84,65.27,19.24,23.61
2013-08-29,22,417,453.57,58.51,69.02,0.0,23.61
